uf,ano,mes,temp_media_mensal,temp_minima_mensal,temp_minima_absoluta,radiacao_kwh_m2_dia,amplitude_termica_diaria,n_dias,regiao_br,cop_ashp_agua,energia_solar_util_kwh_m2_dia,consumo_comercial_mwh,consumo_industrial_mwh,consumo_residencial_mwh,n_domicilios,consumo_resid_por_domicilio
GO,2022,11,23.83320889875804,19.015066,12.6,5.628271,10.433333,30,Centro-Oeste,3.4572,2.8141,228505.306,513259.325,518161.779,2572930.0,0.2013897692513982
GO,2022,12,23.64697030321605,20.309525,15.6,4.8576565,7.8385034,31,Centro-Oeste,3.4471,2.4288,222807.361,499754.547,534479.757,2572930.0,0.20773194645792928
GO,2023,1,23.295520387234884,19.779404,14.6,5.2352123,8.447832,31,Centro-Oeste,3.4282,2.6176,208185.725,500569.612,485012.998,2572930.0,0.18850609927203618
GO,2023,2,24.658107670123137,20.263433,14.5,5.72387,10.251343,28,Centro-Oeste,3.5023,2.8619,209090.055,487519.759,479025.05,2572930.0,0.18617881170494338
GO,2023,3,23.902591263117053,19.779167,13.2,4.8349,9.543414,31,Centro-Oeste,3.461,2.4174,224222.304,496602.958,515799.434,2572930.0,0.20047161562887447
GO,2023,4,23.656177217835424,19.387777,11.5,4.640422,9.803333,30,Centro-Oeste,3.4476,2.3202,239577.649,526146.019,532918.521,2572930.0,0.20712515342430612
GO,2023,5,22.592139464937407,16.316074,7.4,4.686597,12.83386,31,Centro-Oeste,3.3906,2.3433,222092.619,514009.302,509935.075,2572930.0,0.1981923624039519
GO,2023,6,21.690376697335605,15.245466,8.3,4.364703,13.1307,30,Centro-Oeste,3.3429,2.1824,217486.974,506376.98,493887.615,2572930.0,0.19195532525175577
GO,2023,7,22.66966158143732,15.600686,6.9,4.523099,13.81454,31,Centro-Oeste,3.3947,2.2615,206185.664,504332.32,483909.408,2572930.0,0.18807717582678113
GO,2023,8,24.664730289761096,17.98445,9.1,4.6846743,13.512126,31,Centro-Oeste,3.5026,2.3423,219637.023,533139.216,506752.151,2572930.0,0.1969552809442931
GO,2023,9,27.39048852645067,21.057505,11.9,5.2584386,12.795691,30,Centro-Oeste,3.6556,2.6292,236580.496,513904.743,570181.382,2572930.0,0.22160780977329347
GO,2023,10,27.401859835884604,21.950542,16.0,5.846398,11.819648,31,Centro-Oeste,3.6563,2.9232,255230.804,529259.766,655154.523,2572930.0,0.25463363674876505
GO,2023,11,26.84350333182111,21.384918,15.5,6.224093,11.943207,30,Centro-Oeste,3.6244,3.112,266546.812,534001.393,680487.871,2572930.0,0.2644797452709557
GO,2023,12,26.08104264149543,21.183357,14.6,6.120752,10.798025,31,Centro-Oeste,3.5813,3.0604,264643.969,516113.59,680093.247,2572930.0,0.26432636993622055
GO,2024,1,24.853541249122163,21.066393,15.8,5.47675,8.8564205,31,Centro-Oeste,3.513,2.7384,243901.441,504063.94,603113.259,2572930.0,0.23440717742029513
GO,2024,2,24.728962038397377,20.916262,15.1,5.2039833,8.994833,29,Centro-Oeste,3.5062,2.602,240054.235,506203.471,582544.511,2572930.0,0.22641288764171588
GO,2024,3,25.254609607377944,21.6375,16.8,4.7987537,8.860327,31,Centro-Oeste,3.5352,2.3994,244649.003,523341.126,609325.052,2572930.0,0.2368214650223675
GO,2024,4,25.044291658215247,20.883934,14.5,4.8964953,9.668975,30,Centro-Oeste,3.5236,2.4482,256046.847,532899.117,597078.559,2572930.0,0.2320617191295527
GO,2024,5,23.770598726341102,17.66993,9.4,4.8917117,12.654964,31,Centro-Oeste,3.4538,2.4459,257382.182,519673.905,609724.467,2572930.0,0.23697670243652177
GO,2024,6,22.26278066883643,15.632653,9.6,4.5452127,13.841108,30,Centro-Oeste,3.3731,2.2726,242135.268,537725.242,563043.162,2572930.0,0.21883345524363276
GO,2024,7,22.14941210683055,14.690254,7.5,4.8288198,15.28743,31,Centro-Oeste,3.3671,2.4144,230872.186,527605.187,553239.108,2572930.0,0.21502299246384474
GO,2024,8,23.558876324322284,15.970059,1.8,5.142915,15.270353,31,Centro-Oeste,3.4424,2.5715,232921.421,554114.088,549535.196,2572930.0,0.21358342279035963
GO,2024,9,27.74696328430156,19.965885,10.7,5.7327833,14.992489,30,Centro-Oeste,3.6761,2.8664,240688.633,535254.71,616192.442,2572930.0,0.23949055823516383
GO,2024,10,26.29421908359976,21.33845,14.3,4.7473774,10.952047,31,Centro-Oeste,3.5933,2.3737,267021.601,541808.0,714588.423,2572930.0,0.2777333324264554
GO,2024,11,24.23990775963015,20.847803,16.0,4.805466,8.303022,30,Centro-Oeste,3.4794,2.4027,258413.376,548113.863,627740.154,2572930.0,0.24397871453945502
GO,2024,12,24.600998262948647,20.88562,15.4,5.154525,8.981307,31,Centro-Oeste,3.4991,2.5773,249401.765,534221.453,649176.4,2572930.0,0.25231016778536536
GO,2025,1,24.369885710522706,20.73078,15.5,5.2903466,8.683506,31,Centro-Oeste,3.4865,2.6452,242876.546,515744.727,614425.113,2572930.0,0.2388036646935595
GO,2025,2,24.78002688612824,20.260983,14.2,5.776419,10.475723,28,Centro-Oeste,3.509,2.8882,251793.2,520406.856,614873.172,2572930.0,0.23897780817977948
GO,2025,3,25.31940593204368,20.54083,15.3,5.6701937,10.806025,31,Centro-Oeste,3.5388,2.8351,260387.315,524934.013,656059.039,2572930.0,0.25498518770429046
GO,2025,4,24.39759712263808,20.375454,15.6,4.7426476,9.613808,30,Centro-Oeste,3.488,2.3713,272382.933,540229.176,641955.309,2572930.0,0.2495036044509567
GO,2025,5,22.53654548432255,17.060646,9.4,4.732713,11.634637,31,Centro-Oeste,3.3876,2.3664,256380.936,516963.352,618670.1,2572930.0,0.24045352963353064
GO,2025,6,22.16050471638086,16.110043,6.4,4.379122,12.788424,30,Centro-Oeste,3.3677,2.1896,245094.343,538334.312,585232.71,2572930.0,0.227457688316433
GO,2025,7,21.554005815724217,14.435714,4.9,4.6922812,14.400674,31,Centro-Oeste,3.3358,2.3461,234561.906,519933.583,579791.635,2572930.0,0.22534294947783268
GO,2025,8,23.584934129662813,15.924632,3.4,5.2374415,15.375073,31,Centro-Oeste,3.4438,2.6187,239045.709,553210.685,566457.665,2572930.0,0.2201605426498195
GO,2025,9,26.44818386548081,19.38283,10.2,5.636391,14.128617,30,Centro-Oeste,3.602,2.8182,252964.926,524203.347,644724.263,2572930.0,0.25057979152172816
GO,2025,10,26.170043047503096,20.285328,11.5,5.7224407,12.383982,31,Centro-Oeste,3.5864,2.8612,274466.623,550984.145,738521.36,2572930.0,0.28703515447369343
GO,2025,11,25.528094645111864,20.386112,13.2,5.936869,11.118364,30,Centro-Oeste,3.5504,2.9684,281068.057,544057.036,727190.926,2572930.0,0.28263144586133315
GO,2025,12,24.305183309617423,20.430973,14.1,5.246592,9.066076,31,Centro-Oeste,3.4829,2.6233,268847.972,534849.1,707131.43,2572930.0,0.274835082959894
MA,2021,1,26.64145292725368,23.36314,20.2,5.1328535,7.8416386,31,Nordeste,3.613,2.5664,102142.15,124268.745,302886.491,2091583.0,0.14481208300124832
MA,2021,2,26.39953161115076,23.432173,20.1,4.629454,7.30913,28,Nordeste,3.5993,2.3147,97227.883,119741.256,288998.48,2091583.0,0.1381721308692985
MA,2021,3,26.250406817163903,22.941532,20.1,4.294562,8.079032,31,Nordeste,3.5909,2.1473,98609.147,118732.725,286653.567,2091583.0,0.13705101208032383
MA,2021,4,26.908955161176387,23.241667,19.6,4.812109,8.427083,30,Nordeste,3.6281,2.4061,99699.496,117182.5,296033.777,2091583.0,0.14153575401980223
MA,2021,5,27.1821020660656,22.503462,15.0,4.8255157,9.684416,31,Nordeste,3.6437,2.4128,103012.042,124349.995,289497.097,2091583.0,0.1384105230344672
MA,2021,6,26.92458694375268,21.768572,13.6,4.3601694,10.67,30,Nordeste,3.629,2.1801,102565.568,143066.302,297522.743,2091583.0,0.14224763875017152
MA,2021,7,27.12068215693032,21.282028,14.2,4.58807,11.707374,31,Nordeste,3.6402,2.294,107193.089,154948.989,309336.108,2091583.0,0.14789568857654706
MA,2021,8,28.159124698484444,21.775879,12.9,4.3366923,12.5030155,31,Nordeste,3.6999,2.1683,111484.06,157238.558,316221.206,2091583.0,0.1511875005677518
MA,2021,9,29.42997470919501,24.965218,20.4,3.953517,8.554659,30,Nordeste,3.7742,1.9768,113532.741,157774.107,336709.455,2091583.0,0.1609830711953578
MA,2021,10,28.990737835493945,25.037584,20.7,6.181003,7.8134227,31,Nordeste,3.7484,3.0905,114676.979,161166.358,340386.616,2091583.0,0.1627411467773452
MA,2021,11,28.799604867714205,25.052631,21.4,5.0691605,7.3225565,30,Nordeste,3.7372,2.5346,112391.335,160520.796,334097.666,2091583.0,0.15973435718305226
MA,2021,12,28.766976156390456,25.525362,21.6,5.2702856,6.3007245,31,Nordeste,3.7353,2.6351,113999.278,158170.634,338420.289,2091583.0,0.16180103251938843
MA,2022,1,27.387953479464034,23.86014,21.2,3.5734496,6.8853145,31,Nordeste,3.6555,1.7867,101178.244,138344.924,306722.521,2091583.0,0.14664611492826246
MA,2022,2,27.57736910677747,24.082481,20.9,4.121624,7.013139,28,Nordeste,3.6663,2.0608,97720.206,127854.218,282842.766,2091583.0,0.13522904230910274
MA,2022,3,26.74017903857026,23.327564,21.4,3.928622,6.864103,31,Nordeste,3.6186,1.9643,93156.984,127961.943,324936.584,2091583.0,0.15535438182467537
MA,2022,4,26.6176966845361,23.256721,20.7,4.6528616,7.6554093,30,Nordeste,3.6116,2.3264,88930.518,135981.288,306772.247,2091583.0,0.14666988926569013
MA,2022,5,26.70968699530234,23.060246,19.5,4.2211,8.073701,31,Nordeste,3.6168,2.1106,95507.702,156897.291,340510.275,2091583.0,0.16280026898287087
MA,2022,6,26.76878183460865,22.55503,15.9,4.444554,8.947169,30,Nordeste,3.6202,2.2223,93184.045,186443.257,325350.915,2091583.0,0.15555247628231822
MA,2022,7,26.921512554989327,21.876966,14.7,4.8254647,10.358427,31,Nordeste,3.6289,2.4127,93368.199,233941.833,330872.127,2091583.0,0.15819220513840473
MA,2022,8,27.235205197113,20.800217,13.8,5.8416247,13.266233,31,Nordeste,3.6467,2.9208,100982.379,275771.385,367272.807,2091583.0,0.17559561681272032
MA,2022,9,28.114819223892283,22.328222,14.7,5.868837,12.370889,30,Nordeste,3.6973,2.9344,100815.311,304893.899,374619.123,2091583.0,0.17910794025386514
MA,2022,10,28.775210330278,23.542255,17.4,5.6580687,11.322787,31,Nordeste,3.7358,2.829,101912.029,351085.084,372212.636,2091583.0,0.1779573825184083
MA,2022,11,26.87307261114302,23.286894,19.6,4.816038,8.330583,30,Nordeste,3.6261,2.408,99692.728,375553.158,378045.05,2091583.0,0.1807458991586755
MA,2022,12,26.750466353164708,23.269617,20.4,4.841646,8.098326,31,Nordeste,3.6191,2.4208,100792.52,413955.714,379815.341,2091583.0,0.18159228727714846
MA,2023,1,26.107431412627257,22.75569,19.2,4.7353034,7.9268765,31,Nordeste,3.5828,2.3677,93891.065,433721.236,342592.81,2091583.0,0.16379594307278267
MA,2023,2,26.223666815498305,22.804945,19.8,4.7667546,8.125549,28,Nordeste,3.5894,2.3834,89813.71,424465.244,340165.08,2091583.0,0.1626352289151327
MA,2023,3,25.67559606185851,22.58125,20.4,4.662027,7.925694,31,Nordeste,3.5586,2.331,97011.64,503325.717,341224.684,2091583.0,0.16314183276494407
MA,2023,4,26.236714576655984,22.674103,19.2,4.9280324,8.696923,30,Nordeste,3.5901,2.464,93987.152,502026.231,337505.621,2091583.0,0.16136372355292616
MA,2023,5,26.91802712368,23.006203,19.1,4.6405077,8.97866,31,Nordeste,3.6287,2.3203,104725.447,507444.786,379762.307,2091583.0,0.18156693136251345
MA,2023,6,26.81746976633401,21.57282,15.4,4.7989984,11.154872,30,Nordeste,3.6229,2.3995,103675.198,470439.865,381032.367,2091583.0,0.18217415565148504
MA,2023,7,26.9841739684825,21.035074,14.1,4.754484,12.454975,31,Nordeste,3.6324,2.3772,105214.182,493994.461,389024.375,2091583.0,0.18599518881153654
MA,2023,8,27.85894313752744,21.94977,13.7,5.1583414,12.448165,31,Nordeste,3.6826,2.5792,109106.628,498790.315,401736.768,2091583.0,0.19207307001443402
MA,2023,9,29.00103886427683,23.298542,17.2,5.8235784,12.2039585,30,Nordeste,3.749,2.9118,108778.112,480988.563,413072.366,2091583.0,0.19749269620187196
MA,2023,10,29.127984239673182,24.089592,17.2,5.7074656,11.134898,31,Nordeste,3.7564,2.8537,113650.706,512932.718,434590.93,2091583.0,0.2077808674099952
MA,2023,11,28.74640998034984,24.285088,20.2,5.486312,10.052193,30,Nordeste,3.7341,2.7432,111837.19,517390.955,434017.565,2091583.0,0.20750673771970798
MA,2023,12,28.2230137503997,24.182964,19.8,4.891393,9.238938,31,Nordeste,3.7036,2.4457,111114.253,549431.07,434079.856,2091583.0,0.2075365194687469
MA,2024,1,27.319256876877844,23.961098,20.4,4.336128,8.130893,31,Nordeste,3.6515,2.1681,105833.515,561108.563,413115.07,2091583.0,0.19751311327353493
MA,2024,2,26.54172774188204,23.45013,20.5,4.189402,7.5585303,29,Nordeste,3.6073,2.0947,99157.88,521712.478,397761.061,2091583.0,0.19017225756759354
MA,2024,3,26.68957033994394,23.579157,20.6,4.3376374,8.070224,31,Nordeste,3.6157,2.1688,103377.716,526938.782,378296.717,2091583.0,0.18086622285608556
MA,2024,4,26.60269268498613,23.580513,16.8,3.909678,7.8210254,30,Nordeste,3.6108,1.9548,105554.483,498025.828,398040.638,2091583.0,0.1903059252250568
MA,2024,5,27.314414065739133,23.249228,17.0,4.319782,9.135309,31,Nordeste,3.6513,2.1599,113701.556,528210.262,428759.532,2091583.0,0.20499283652621006
MA,2024,6,26.983574648102664,22.140873,14.5,4.4847116,10.439782,30,Nordeste,3.6324,2.2424,111806.49,543564.212,436769.139,2091583.0,0.20882228388737145
MA,2024,7,26.53868269729229,20.872751,12.8,4.807942,11.849471,31,Nordeste,3.6071,2.404,111429.444,567659.105,416146.209,2091583.0,0.19896232136138034
MA,2024,8,27.571252069812463,21.461557,12.7,5.8812394,12.829519,31,Nordeste,3.666,2.9406,114142.651,592501.423,421446.15,2091583.0,0.2014962590535494
MA,2024,9,28.55491533454312,22.55606,13.4,5.7638397,12.627778,30,Nordeste,3.7229,2.8819,114719.68,590690.205,448196.116,2091583.0,0.21428559899368085
MA,2024,10,29.023174628556067,24.172365,17.9,5.4105206,10.764402,31,Nordeste,3.7503,2.7053,118954.308,620735.599,457609.397,2091583.0,0.2187861524022714
MA,2024,11,28.626430990549,24.118334,20.3,5.12753,10.202381,30,Nordeste,3.7271,2.5638,116668.517,650469.47,468460.34,2091583.0,0.22397406175131468
MA,2024,12,27.896384120149165,24.067251,19.4,4.5151024,8.875999,31,Nordeste,3.6847,2.2576,115683.414,630482.096,460253.069,2091583.0,0.22005010989284193
MA,2025,1,26.38863930283969,23.32267,20.0,4.0466413,7.693703,31,Nordeste,3.5987,2.0233,106587.969,632109.275,431452.261,2091583.0,0.2062802485007767
MA,2025,2,25.937179155277377,22.90431,20.3,4.320482,7.8272986,28,Nordeste,3.5733,2.1602,101534.625,597808.164,401787.406,2091583.0,0.19209728038523932
MA,2025,3,26.07750761695977,22.990053,20.5,4.4396806,8.055914,31,Nordeste,3.5812,2.2198,104617.504,658236.671,384329.475,2091583.0,0.18375052531981756
MA,2025,4,26.77216097379499,23.435072,20.6,4.435294,8.347246,30,Nordeste,3.6204,2.2176,108443.151,663210.706,406763.029,2091583.0,0.19447615944478416
MA,2025,5,27.31780168855829,23.437244,18.8,4.603621,8.7733135,31,Nordeste,3.6515,2.3018,113304.349,695757.073,430117.631,2091583.0,0.20564215285742904
MA,2025,6,27.591070029347787,23.214243,17.2,4.5894294,9.127878,30,Nordeste,3.6671,2.2947,113608.623,646716.669,438272.011,2091583.0,0.20954081717053544
MA,2025,7,27.30782382811597,22.078438,14.7,5.312471,11.028438,31,Nordeste,3.6509,2.6562,115483.441,662475.718,452257.265,2091583.0,0.21622726183947757
MA,2025,8,28.04407314079898,22.881756,16.1,6.1786637,10.901013,31,Nordeste,3.6932,3.0893,117596.198,663507.551,448467.131,2091583.0,0.21441517310094793
MA,2025,9,28.79123385063444,23.636923,16.9,6.305112,11.275,30,Nordeste,3.7367,3.1526,121152.0,645478.0,475427.001,2091583.0,0.22730486956530052
MA,2025,10,28.62080181760481,23.963306,19.8,6.364882,10.552823,31,Nordeste,3.7267,3.1824,125146.276,669535.315,491817.637,2091583.0,0.2351413436617146
MA,2025,11,28.34448330189845,24.146502,20.4,5.87219,9.659259,30,Nordeste,3.7107,2.9361,121690.801,656203.065,491168.098,2091583.0,0.23483079466604959
MA,2025,12,27.51507581091864,23.936558,20.0,5.298012,8.269176,31,Nordeste,3.6628,2.649,119818.04,649408.474,482473.821,2091583.0,0.23067400194015727
MG,2021,1,24.02452943316784,19.054832,11.0,6.4576187,10.916624,31,Sudeste,3.4676,3.2288,616816.14,2725744.937,1108300.359,7533434.0,0.1471175507743215
MG,2021,2,22.965061397267714,19.218733,7.6,5.071859,9.011956,28,Sudeste,3.4105,2.5359,577391.079,2553747.87,1025566.573,7533434.0,0.13613533655435223
MG,2021,3,23.35019893778013,18.2681,9.8,5.9199905,11.33345,31,Sudeste,3.4311,2.96,594216.788,2795521.722,1031723.411,7533434.0,0.1369526050138622
MG,2021,4,21.67972844082237,16.480816,4.5,5.145481,11.370642,30,Sudeste,3.3424,2.5727,570776.165,2721100.208,1105891.44,7533434.0,0.14679778703842097
MG,2021,5,20.754634479593005,14.945997,-0.3,4.422073,12.197803,31,Sudeste,3.2942,2.211,530746.808,2813607.455,940728.059,7533434.0,0.12487373739519056
MG,2021,6,19.50634946205865,13.618274,-2.7,4.2016253,12.290023,30,Sudeste,3.2304,2.1008,542067.743,2726046.964,999330.417,7533434.0,0.13265270751691727
MG,2021,7,18.5148942747611,11.424043,-5.0,4.611498,14.059946,31,Sudeste,3.1807,2.3057,519192.022,2801119.913,944024.111,7533434.0,0.12531126057519054
MG,2021,8,20.800196320287245,14.1787405,0.8,4.933786,12.94042,31,Sudeste,3.2966,2.4669,559143.927,2812574.613,1020309.609,7533434.0,0.13543751879952756
MG,2021,9,24.77095430385913,17.670828,2.7,5.5810604,13.8551655,30,Sudeste,3.5085,2.7905,614811.755,2702341.741,1070938.251,7533434.0,0.14215804518895367
MG,2021,10,23.54037252762325,19.029793,6.6,4.7298794,9.53496,31,Sudeste,3.4414,2.3649,642540.216,2820505.147,1068868.184,7533434.0,0.14188326120597855
MG,2021,11,22.85021640614049,18.553862,5.7,5.196599,9.231795,30,Sudeste,3.4043,2.5983,616969.258,2758660.403,1035218.983,7533434.0,0.1374166127957051
MG,2021,12,22.523991325245145,18.939821,6.6,5.036018,8.385152,31,Sudeste,3.3869,2.518,621810.147,2762812.628,1002705.688,7533434.0,0.13310074635285846
MG,2022,1,23.33623297041084,19.377485,11.8,5.3880014,9.240706,31,Sudeste,3.4304,2.694,666039.48,2673187.351,1064104.674,7533434.0,0.14125094531922627
MG,2022,2,23.047980875027537,19.348366,10.1,5.1213694,8.972548,28,Sudeste,3.4149,2.5607,647765.245,2519223.383,1024923.545,7533434.0,0.13604997999584253
MG,2022,3,23.97814769210058,18.824892,10.4,5.864771,11.283565,31,Sudeste,3.4651,2.9324,731935.426,2907490.065,1094770.2,7533434.0,0.14532153596885564
MG,2022,4,22.88795033024416,17.663118,2.5,5.010168,11.530236,30,Sudeste,3.4063,2.5051,731947.758,2811838.124,1082533.048,7533434.0,0.1436971569671945
MG,2022,5,19.310196386552395,13.679956,-0.9,4.3842707,12.231035,31,Sudeste,3.2205,2.1921,680839.825,2904284.416,1030612.11,7533434.0,0.13680508915323344
MG,2022,6,18.605506166953223,12.3666315,-1.3,4.1412034,13.5125265,30,Sudeste,3.1852,2.0706,637687.657,2792069.846,1024547.263,7533434.0,0.13600003172523978
MG,2022,7,19.31976122685585,12.80889,-0.7,4.4429054,13.64248,31,Sudeste,3.221,2.2215,633249.001,2892459.644,1004502.108,7533434.0,0.13333920599822074
MG,2022,8,20.203032796519427,13.7561,0.7,4.8173804,13.320893,31,Sudeste,3.2659,2.4087,634225.441,2871095.048,1003476.369,7533434.0,0.1332030477734324
MG,2022,9,21.997066248005662,15.990366,2.2,4.9915295,12.6666,30,Sudeste,3.359,2.4958,656998.025,2793742.649,1073754.956,7533434.0,0.14253193908647768
MG,2022,10,23.76445883875112,18.502754,8.1,5.613138,11.462108,31,Sudeste,3.4535,2.8066,701546.261,2868596.17,1103940.59,7533434.0,0.14653882810946509
MG,2022,11,21.847125601982228,17.483242,5.6,5.390115,9.833661,30,Sudeste,3.3512,2.6951,677052.076,2755206.756,1065384.857,7533434.0,0.14142087884489332
MG,2022,12,22.3052284351832,18.950119,5.9,4.8921356,8.191203,31,Sudeste,3.3753,2.4461,713507.267,2672873.26,1170519.905,7533434.0,0.15537667217898238
MG,2023,1,22.78678544488525,19.256102,11.1,5.2636137,8.693422,31,Sudeste,3.4009,2.6318,691838.177,2769042.239,1130420.132,7533434.0,0.15005376459128733
MG,2023,2,24.079813025636124,19.347141,12.8,6.101536,10.729236,28,Sudeste,3.4706,3.0508,688489.588,2612138.114,1093891.006,7533434.0,0.14520483036023146
MG,2023,3,23.889126510269666,18.936878,9.5,5.68321,11.02722,31,Sudeste,3.4603,2.8416,785091.248,2988436.837,1228742.625,7533434.0,0.16310524854933353
MG,2023,4,22.33723240632476,17.990726,5.8,4.4675775,9.960867,30,Sudeste,3.377,2.2338,732948.315,2822990.502,1165775.318,7533434.0,0.15474686816131925
MG,2023,5,20.05619379104381,14.553154,-1.4,4.513407,12.047424,31,Sudeste,3.2584,2.2567,706403.077,2916284.412,1145249.612,7533434.0,0.15202225333095107
MG,2023,6,18.878216254485164,12.967668,-0.4,4.1736717,12.709645,30,Sudeste,3.1988,2.0868,666009.022,2830362.12,1119218.785,7533434.0,0.14856687999124965
MG,2023,7,19.55056603995257,13.521449,0.1,4.1834245,12.781574,31,Sudeste,3.2327,2.0917,654996.529,2902470.053,1070427.333,7533434.0,0.1420902251217705
MG,2023,8,21.479380736133056,15.386118,2.6,4.538192,12.978665,31,Sudeste,3.3319,2.2691,701838.698,2925759.114,1154442.168,7533434.0,0.15324248782162292
MG,2023,9,24.15992076594985,18.085144,5.2,5.5775547,12.77318,30,Sudeste,3.475,2.7888,721289.758,2784754.82,1149536.088,7533434.0,0.15259124696652285
MG,2023,10,25.28145761898834,20.279903,8.9,5.456194,10.982228,31,Sudeste,3.5367,2.7281,821708.017,2919542.73,1327990.723,7533434.0,0.17627959878589233
MG,2023,11,25.994625473479545,20.20806,5.4,6.41387,12.202189,30,Sudeste,3.5765,3.2069,812150.735,2882786.973,1315951.895,7533434.0,0.17468154562713364
MG,2023,12,25.443478956758028,20.367128,9.9,6.286184,11.189456,31,Sudeste,3.5457,3.1431,816738.289,2865288.84,1288190.795,7533434.0,0.17099649309995946
MG,2024,1,24.20851677234914,20.244226,9.9,5.5059695,9.3578825,31,Sudeste,3.4777,2.753,796703.753,2835477.403,1341215.014,7533434.0,0.1780350121870053
MG,2024,2,23.95149500494428,19.970318,10.8,5.4015965,9.291283,29,Sudeste,3.4637,2.7008,751921.494,2724729.855,1255390.713,7533434.0,0.16664255809502015
MG,2024,3,24.729973719596387,20.65178,9.2,5.146748,9.569138,31,Sudeste,3.5062,2.5734,812726.658,2960334.624,1310834.217,7533434.0,0.17400221691727835
